","BRIEF-Patheon says to be obligated to pay Thermo Fisher termination compensation of $203 million in cash
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-AIG says CEO Brian Duperreault reports open market purchase of 80,000 shares of co's common stock
","CORRECTED-Betterment adds Labor department, BlackRock experts to 401(k) plan board
",NA,NA,NA,NA,NA,NA,NA,"Monsanto says lawsuit over Roundup preempted by federal law
"

5222017,NA,NA,"Facebook leaked documents show types of content it allows: Guardian
","BRIEF-Dish Now on Amazon Fire TV
",NA,NA,NA,"Ahead of Exxon's annual meeting, climate activists gain ground
","EU to conclude Google antitrust cases in next few months
","EU to conclude Google antitrust cases in next few months
",NA,NA,NA,NA,NA,NA,"U.S. Justice Dept., Citigroup settle probe into Banamex USA
",NA,"BRIEF-Verizon CEO says Yahoo deal expected to close around mid-June- JPM conference
",NA,NA,NA,"GE faces EU probe related to LM Wind Power deal
","Fitch Rates Coca-Cola's Issuance 'A+'; Outlook Negative
",NA,"BRIEF-Merck announces presentation of phase 2 results for MK-7264
","BRIEF-Comcast increases internet speeds for California customers
",NA,NA,NA,NA,NA,"Boeing wins $1.09 billion U.S. defense contract: Pentagon
",NA,"BRIEF-EDF Renewable Services and 3M announce collaboration
",NA,NA,NA,NA,"Wal-Mart‰Ûªs online therapy may revive ailing retail
",NA,NA,NA,"BRIEF-QT Vascular updates on potential transaction with Medtronic
",NA,NA,NA,NA,NA,NA,"Celgene MS drug clears key trial, but disability data falls short
",NA,"UPDATE 2-China, Russia set up wide-body jet firm in new challenge to Boeing, Airbus
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morgan Stanley shareholders approve executive compensation plan
",NA,NA,NA,NA,NA,NA,NA,"Celgene's multiple sclerosis drug succeeds in late-stage trial
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Carlyle and EOG Resources announce $400 mln drilling partnership
",NA,NA,NA,NA,NA,NA

5232017,"Apple and Nokia see deeper partnership after ending patent dispute
","ITT bankruptcy liquidator sues Microsoft in bid to preserve email
",NA,"BRIEF-Nippon Express and Amazon.com to start a logistics service to let small and midsize businesses export products to the U.S- Nikkei
",NA,NA,NA,"State appeals court rules Exxon must give records to NY prosecutor
",NA,NA,NA,NA,NA,NA,NA,"BRIEF-DXC Technology, AT&T; to deliver new services to businesses globally
","BRIEF-Petrobras executes pre-payment of debt with Citibank in amount of US$500 mln - SEC Filing
",NA,NA,NA,NA,NA,NA,NA,NA,"FDA clears Merck's Keytruda based on cancer genetics, not location
",NA,NA,NA,NA,NA,NA,"China, Russia set up wide-body jet firm in new challenge to Boeing, Airbus
",NA,NA,"Judge denies injunction against Visa, Mastercard ATM fee rules
","BRIEF-Hitachi to collaborate with IBM - nikkei
",NA,NA,"BRIEF-Walmart announces $450 mln investments throughout Florida for 2017-2018
",NA,"BRIEF-A German patent court acknowledged receipt of nullity actions filed by Nvidia
","Honeywell to decide by fall whether to spin off aerospace unit
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-United Tech says don't see value in splitting up co's businesses - EPG 2017 Conf
","BRIEF-Goldman Sachs will purchase $1 bln in amount of the 2036 notes and the 2027 notes
",NA,NA,"BRIEF-Accenture takes minority position in and forms strategic alliance with Nomis Solution
",NA,NA,NA,"BRIEF-UPS says construction underway at Lenexa, Kansas hub to add capacity
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morgan Stanley to curb veteran adviser recruiting
",NA,"BRIEF-Fruta Fruta starts to sell Acai products in stores of Costco Wholesale Taiwan
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Allergan prices public offering of senior notes to refinance existing debt
","BRIEF-Greenlight Capital sends letter to GM shareholders
","BRIEF-Taiwan's AU Optronics orders machinery equipment from Applied Materials
",NA,NA,"A.M. Best affirms AIG ratings after review, insurer's stock rises
","BRIEF-Petrobras says notified by BlackRock that it acquired preferred shares issued by Co - SEC Filing
",NA,NA,NA,NA,NA,NA,NA,NA

5242017,NA,"ITT bankruptcy liquidator sues Microsoft in bid to preserve email
","Exclusive: Facebook signs BuzzFeed, Vox, others for original video shows - sources
","Greenpeace says Total underestimated drilling risks near Amazon reef
","J&J; settles drug manufacturing probe by U.S. states for $33 mln
",NA,NA,"BRIEF-S&P; says Exxon Mobil outlook revised to negative from stable‰Û‰ÛÜ
",NA,NA,NA,NA,NA,NA,"Pfizer must face Lipitor injury lawsuits in California state court - judge
",NA,"Citi narrowly tops annual FX traders ranking
",NA,NA,NA,"Lowe's results disappoint in contrast to rival Home Depot
","BRIEF-Renault planning to buy some French R&D; activities of Intel
","BRIEF-GE says 2018 EPS forecast of $2/shr is at high end of expectations ""where markets are today"" - EPG 2017 Conf
","BRIEF-Coca-Cola signs letter of intent for bottling territory in Northeast
",NA,NA,NA,NA,NA,NA,NA,NA,"Treasury chief says reviewing Iran's aircraft licenses
",NA,NA,NA,NA,"BRIEF-Mcdonald's sets quarterly cash dividend
",NA,NA,NA,"BRIEF-Softbank has amassed a $4 bln stake in Nvidia Corp- Bloomberg
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trump's proposed U.S. oil reserve sale not an issue for OPEC: Goldman Sachs
",NA,"BRIEF-Fitch says U.S. bank deregulation advances, but hurdles remain
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Lowe's Q1 earnings per share $0.70
",NA,"BRIEF-Salesforce signs strategic agreement with Dell Technologies
",NA,NA,NA,NA,NA,NA,NA,NA,"GM to cut jobs in international HQ in Singapore: source
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA

5252017,NA,NA,"Facebook's Zuckerberg urges Harvard grads to contemplate risk
","BRIEF-Amazon.Com says Amazonfresh Pickup is now open to customers in Seattle
","Bayer, J&J; to face second trial over Xarelto bleeding risks
",NA,NA,NA,NA,NA,NA,"Wells Fargo ups recruitment bonuses to grow brokerage ranks
",NA,NA,"BRIEF-FDA committee recommends approval of Pfizer's epoetin alfa biosimilar
","Federal judge approves FLSA class in AT&T; call center overtime case
","RPT-Citi narrowly tops annual FX traders ranking
",NA,NA,NA,NA,NA,"GE's Saudi joint venture to start gas turbine production this year
",NA,NA,"BRIEF-Optum and Merck collaborate to advance value-based contracting of pharmaceuticals
",NA,"BRIEF-Altria ""pleased"" U.S. FDA filed Philip Morris' MRTP application for electronically-heated tobacco product
",NA,NA,"BRIEF-Naked Brand Group says Bendon and Holdco will consummate a reorganization, immediately prior to consummation of merger
",NA,"BRIEF-Boeing says three new orders for week through May 23, 2017
",NA,NA,"Judge denies injunction against Visa, Mastercard ATM fee rules
",NA,NA,NA,"Wal-Mart's South African arm Massmart reports drop in like-for-like sales
","BRIEF-Altria ""pleased"" U.S. FDA filed Philip Morris' MRTP application for electronically-heated tobacco product
",NA,NA,"Medtronic's focus on surgical products fuels profit beat
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Costco's profit boosted by higher membership fees, strong U.S. sales
",NA,"BRIEF-AmEx launches Blue Business Plus credit card
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GM is accused in lawsuit of cheating on diesel truck emissions
",NA,NA,NA,NA,"BRIEF-Blackrock sets quarterly dividend of $2.50 per share
",NA,NA,NA,NA,"BRIEF-Raytheon sets quarterly cash dividend
",NA,NA,NA

5262017,NA,NA,"BRIEF-Sumofus urges shareholders to vote for proposal on independent chair for Facebook's board
",NA,"J&J;'s Ethicon hit with $2.16 million verdict in vaginal-mesh case
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Pfizer reports 4.7 pct stake in pSivida Corp as of May 15 - SEC filing
",NA,"MOVES-Citi appoints Watson head of EMEA multi-asset group
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PepsiCo in bid to acquire Vita Coco owner: sources
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Japan Fair Trade Commission granted antitrust clearance of merger of Brocade with Broadcom
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-UPS and SF Holding to establish joint venture
",NA,"BlackBerry, Qualcomm decide on final amount to resolve royalty dispute
",NA,NA,NA,NA,NA,"CVS's Omnicare to pay $23 million to resolve U.S. kickback case
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Allergan announces closing of public offering
","Glass Lewis backs GM's board nominees, opposes Greenlight's proposal
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA

5302017,"Apple Music sets August 8 as new release date for 'Carpool Karaoke'
",NA,NA,"Analysts see more gains as Amazon shares break $1,000
",NA,NA,NA,"BRIEF-‰ÛCalpers says urges investors to vote for climate change reporting at Exxon Mobil‰Û‰ÛÜ
","Uber fires Levandowski amid Waymo self-driving dispute
","Uber fires Levandowski amid Waymo self-driving dispute
",NA,"MOVES-Chubb, Deutsche Bank, Goldman Sachs, Wells Fargo
",NA,NA,"BRIEF-EU approves Pfizer‰Ûªs Trumenba to help prevent meningococcal group B disease in adolescents and adults
",NA,"REFILE-UPDATE 3-LSE to buy Citi's bond data and indexes business for $685 mln
","BRIEF-Bioscrip provides update on Unitedhealthcare contract
",NA,NA,NA,"BRIEF-Intel promotes three corporate officers
",NA,NA,NA,"Britain backs first-line use of Merck's Keytruda under cancer fund
","BRIEF-TiVo, on May 26, received final initial determination by administrative law judge in co's U.S. ITC case vs various respondents, including Comcast
","British American Tobacco to expand 'glo' smokeless tobacco sales in Japan from July
",NA,NA,NA,NA,"U.S. proposes fining United $435,000 over 2014 flights
",NA,NA,NA,NA,"BRIEF-Mcdonald's shareholder proposal to update policy regarding use of antibiotics by meat suppliers not approved by shareholders
",NA,NA,NA,NA,NA,NA,"Gilead's HIV combination therapy succeeds in four late-stage studies
","BRIEF-Advaxis and Bristol-Myers Squibb announce clinical collaboration to evaluate ADXS-DUAL and Opdivo in metastatic cervical cancer
",NA,NA,NA,NA,NA,NA,NA,"UPDATE 3-Venezuelan opposition condemns Goldman for $2.8 bln bond deal
",NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Parkervision says middle district of Florida granted co's request to reopen patent infringement case against Apple, LG and Qualcomm
",NA,NA,NA,NA,NA,NA,NA,NA,"MOVES-Chubb, Deutsche Bank, Goldman Sachs, Wells Fargo
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BlackRock expects windfall from insurers after new ETF regulations
",NA,NA,NA,NA,"BRIEF-Anaren Inc receives order from Raytheon integrated defense systems for $31.5 mln
",NA,NA,NA

5312017,NA,NA,NA,NA,"Judge allows fraudulent concealment claim over J&J; antibiotic
",NA,"U.S. banks tumble on JPMorgan, BofA warnings of revenue weakness
","Exxon vote shows Wall Street diverging from Trump on climate change
",NA,NA,"Bank of America CEO talks down second-quarter expectations
","New York City suspends municipal business with Wells Fargo
","BRIEF-Chevron says average of 97 pct of votes cast were voted for each of 12 nominees for election to board at annual meeting
",NA,NA,NA,NA,NA,"BRIEF-Verizon to redeem debt securities
",NA,NA,NA,"GE signs $5.58 billion in power, aviation deals in Vietnam
",NA,"BRIEF-IBM says Cisco and Co security working together to address growing global threat of cybercrime‰ÛÜ
",NA,NA,NA,NA,NA,NA,NA,"Canada: Boeing an ally but Bombardier petition disappointing
",NA,NA,NA,"BRIEF-IBM reports new experimental laboratory for nanotechnology research in Brazil‰ÛÜ
",NA,NA,NA,NA,NA,"BRIEF-Honeywell and Vietjet Air sign agreement for nearly 100 131-9A auxiliary power units
",NA,"Gilead and GSK go head-to-head with similar HIV drug data
",NA,NA,NA,NA,NA,NA,NA,NA,"Goldman president says companies shying away from large deals
","Ecuador eyes payment deal with Schlumberger soon
",NA,NA,NA,"BRIEF-Netflix CEO Hastings says committed to an ad-free experience - Code Conference
",NA,NA,NA,"BRIEF-Qualcomm extends cash tender offer for all outstanding shares of NXP
",NA,NA,NA,NA,NA,NA,NA,"Fitch Places Baidu on Negative Watch on Higher Financial Services Risk
",NA,NA,NA,NA,NA,"BRIEF-Comscore expands partnership with Charter Communications
","BRIEF-Salesforce ‰Ûannounces new $50 million fund from Salesforce Ventures‰ÛÜ
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-TSMC orders machinery equipment from Applied Materials
","BRIEF-General Dynamics' unit awarded $244 mln U.S. Navy training services contract
",NA,NA,NA,"Fitch Ratings downgrades MetLife's Brighthouse Financial unit
",NA,NA,NA,NA,"BRIEF-Bank of New York Mellon formed a wholly-owned subsidiary, BNY Mellon Government Securities Services Corp
",NA,NA

6012017,NA,"Microsoft's Skype draws inspiration from Snapchat in big redesign
","BRIEF-Facebook shareholders reject proposals on fake news, independent chair, based on preliminary results
","BRIEF-Japan's antitrust regulator to end its probe into Amazon Japan-Nikkei
",NA,NA,"JPMorgan raises indirect stake in Moscow bourse to 5 percent
","Exxon shareholders approve climate impact report in win for activists
","Exclusive: Google faces hefty EU fine in shopping case by August - sources
","Exclusive: Google faces hefty EU fine in shopping case by August - sources
",NA,"BRIEF-Wells Fargo & Co, on May 24, court issued order regarding proposed settlement agreement entered by Co in class action lawsuit
","Judge tosses ERISA lawsuit over Chevron 401(k) plan
",NA,NA,"BRIEF-AT&T; offers entertainment packages to all unlimited customers
","Citigroup second-quarter trading revenue trends tracking competitors: CEO
",NA,"Fitch Affirms Verizon's IDR at 'A-'; Outlook Stable
",NA,NA,"BRIEF-Intel announces a 3-year partnership with Major League Baseball
","BRIEF-GE's Power Services, Songas signs agreement to upgrade equipment at Songas‰Ûª Ubungo plant
",NA,"Arista wins round in Cisco patent fight over network technology
",NA,NA,NA,NA,NA,"BRIEF-Walt Disney CEO Robert Iger resigns from president's council - tweet
",NA,"Canada suspends talks with Boeing over jet purchase
",NA,"BRIEF-3M to sell its electronic monitoring business
",NA,"BRIEF-IBM and SAP collaborate to build new infrastructure for Helse Vest in Norway
",NA,NA,"Wal-Mart tests delivery of online packages by store workers
",NA,NA,NA,NA,NA,NA,"BRIEF-Broadcom reports Q2 EPS $1.05
","Abbott trial win in stent whistleblower lawsuit upheld on appeal
",NA,NA,"BRIEF-Celgene and Acceleron complete enrollment in MEDALIST, BELIEVE Phase 3 studies of luspatercept
",NA,NA,"After Goldman storm, Venezuela congress blasts Nomura bond buy
",NA,"Judge rejects U.S. Bancorp bid to dismiss Ambac lawsuit over BofA pact
","BRIEF-Accenture to acquire LabAnswer
",NA,NA,NA,"BRIEF-UPS ‰Ûplans for a new package processing hub in Goodyear, Arizona‰ÛÜ
",NA,NA,NA,NA,"BRIEF-U.S. Air Force awards Lockheed Martin $413 mln for JASSM-ER production
",NA,NA,NA,NA,"FINRA suspends ex-Morgan Stanley trader for Venezuelan bond deals
",NA,"BRIEF-Costco Wholesale total company comparable sales for 4 weeks ended May 28 up 4.1 pct
",NA,"BRIEF-American Express reaffirms 2017 financial outlook
",NA,NA,NA,"EU approves Biogen's Spinraza for lead genetic cause of infant death
",NA,NA,NA,NA,NA,NA,NA,"Pace of U.S. auto sales slows; GM, Ford shares rise anyway
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA

6022017,"Apple set to expand Siri, taking different route from Amazon's Alexa
",NA,NA,"Apple set to expand Siri, taking different route from Amazon's Alexa
",NA,NA,NA,"Exxon says Joliet, Illinois, refinery gasoline unit not shut
","BRIEF-Alphabet Inc's ‰Ûnest Labs and Ecobee announce long-term patent cross-license agreement‰ÛÜ
","BRIEF-Alphabet Inc's ‰Ûnest Labs and Ecobee announce long-term patent cross-license agreement‰ÛÜ
",NA,NA,"GLOBAL LNG-Prices inch lower as Gorgon plant restarts production
",NA,"REFILE-Pfizer hikes U.S. prices of 91 drugs by average 20 pct in 2017-FT
","BRIEF-CWA reaches tentative agreement with AT&T; West, DIRECTV West covering 17,000 workers
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Merck announces updated longer-term overall survival data from evaluating keytruda
",NA,NA,NA,NA,NA,NA,"Boeing delays delivery of third 737 MAX jetliner
","AbbVie faces first trial in federal AndroGel injury litigation
",NA,NA,NA,NA,NA,"Wal-Mart reassures employees as it touts tech investments
",NA,NA,"BRIEF-Arkema files a new complaint with European Commission against Honeywell
",NA,NA,"BRIEF-European commission approves Bristol-Myers Squibb‰Ûªs opdivo (nivolumab)
",NA,NA,NA,NA,NA,NA,NA,"BRIEF-Goldman Sachs terminates general guarantee agreement guaranteeing the obligations of Goldman Sachs Execution & Clearing
",NA,NA,"BRIEF-Accenture acquires SolutionsIQ
",NA,NA,NA,NA,"BRIEF-Ritchie Bros and Caterpillar launch strategic alliance
","EU regulators say Qualcomm has not offered concessions in NXP bid
",NA,NA,NA,NA,NA,NA,NA,"BRIEF-Morgan Stanley reports 5.1 pct passive stake in Rosetta Genomics
",NA,NA,NA,NA,"BRIEF-Lowe's declares 17 pct increase in quarterly cash dividend
",NA,NA,NA,NA,NA,NA,"BRIEF-Walgreens says required to redeem multiple notes as pending acquisition of Rite Aid was not consummated on or before June 1, 2017
",NA,NA,NA,NA,NA,NA,NA,NA,"U.S. May jobs data seen supporting bond market: BlackRock
",NA,NA,NA,NA,NA,NA,NA,NA

6052017,"Amazon-Apple TV deal shows tough road to cooperation for tech rivals
",NA,NA,"Amazon-Apple TV deal shows tough road to cooperation for tech rivals
",NA,NA,NA,"BRIEF-Exxonmobil acquires exploration acreage in Equatorial Guinea
",NA,NA,NA,"BRIEF-Wells Fargo names Brendon Riley to Dallas middle market banking leadership team as Regional VP
",NA,NA,NA,"BRIEF-AT&T; and CWA reach tentative agreement in east wireline contract negotiations
",NA,"BRIEF-UnitedHealth Group says shareholders voted against proposal regarding co's lobbying disclosure
",NA,NA,NA,NA,NA,"BRIEF-Coca-Cola Bottlers Japan sees 2020 revenue growth of 1.8 pct YOY in CAGR
","BRIEF-Rola Dagher named president of Cisco Canada
","BRIEF-Merck presents positive mid-stage data from breast cancer combo therapy
",NA,NA,NA,NA,"BRIEF-Walt Disney files for 3-part notes offering of up to $2.0 Bln
",NA,"Lion Air could help launch Boeing 737 MAX 10 -sources
","BRIEF-AbbVie presents long-term data on cancer drug Imbruvica at ASCO
",NA,NA,NA,NA,"BRIEF-Amgen submits regulatory applications for repatha cardiovascular outcomes data in US, Europe
","Wal-Mart reassures employees as it touts tech investments
",NA,"BRIEF-Nvidia enters into agreement with Goldman Sachs
",NA,NA,NA,"BRIEF-Bristol-Myers Squibb announces new collaboration to evaluate combination therapy in colorectal cancer
",NA,"BRIEF-Alere Q4 loss per share $1.38 from continuing operations
",NA,NA,"BRIEF-Bluebird Bio, Celgene Corp announce updated clinical results from ongoing first-in-human multicenter study
",NA,NA,"RPT-Goldman, Nomura heeded warnings before Venezuela bond deal
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-PayPal and Canada Post announce integrated payment and shipping solution
",NA,"BRIEF-Lockheed Martin selected to improve energy and water efficiency at federal facilities‰ÛÜ
","BRIEF-Thermo Fisher Scientific, Biognosys announce co-marketing agreement
",NA,NA,NA,"FOREX-Dollar steadies, sterling hit briefly by London attack
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GM shareholders to decide on Greenlight stock plan, board challenge
","BRIEF-TSMC orders machinery equipment from ASML, NuFlare Technology and Applied Materials
",NA,NA,NA,"BRIEF-Blackrock's Turnill says prefer taking risk in equities over credit‰Û‰ÛÜ‰Û‰ÛÜ
",NA,NA,NA,NA,NA,NA,NA,NA

6062017,"Business Watch: Apple dives deeper into mobile payments
","Kaspersky files antitrust complaints against Microsoft in Europe
",NA,"Amazon offers Prime discount for U.S. customers on government aid
",NA,NA,"BRIEF-JPMorgan Chase & Co reports 5 pct passive stake in NAtural Resource Partners LP
","Exxon says Qatar LNG not affected by Arab states tension
",NA,NA,NA,"Wells Fargo directors say 'shotgun' complaint lacks details
",NA,NA,"BRIEF-Pfizer receives FDA fast track designation for Tafamidis for transthyretin cardiomyopathy
",NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-The Coca-Cola Co extends consent solicitation for certain notes
","BRIEF-Cisco declares quarterly cash dividend
",NA,"BRIEF-Plume Design says it has secured $37.5 million funding
",NA,NA,"BRIEF-Pepsico enters into a new $3.75 bln 5 year unsecured revolving credit agreement‰Û‰ÛÜ
",NA,NA,"Bombardier says trade dispute not slowing CSeries momentum
",NA,NA,NA,NA,NA,"Regeneron, Sanofi urge court to reverse ban on cholesterol drug
","Amazon offers Prime discount for U.S. customers on government aid
",NA,NA,NA,NA,NA,NA,"Toshiba shares rise on report Broadcom chosen as chip unit buyer
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GM investors reject Greenlight share plan, board slate
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Monsanto board approves dividend of 54 cents per share
"

6072017,"Apple loses bid to overturn university's $234 mln patent verdict
",NA,"Facebook launches features to connect U.S. users to elected officials
","Amazon error sends some shoppers to dog photo, not product page
",NA,NA,"JPMorgan to purchase new debt for struggling Chicago schools
","BRIEF-Moody's changes Exxon Mobil's outlook to stable, rating affirmed
","Judge rules Uber must disclose key document in Waymo self-driving car case
","Judge rules Uber must disclose key document in Waymo self-driving car case
",NA,"U.S. Justice Department opposes Wells Fargo on whistle-blower suit
","BRIEF-MRC Global renews global PVF contract with Chevron
",NA,NA,NA,NA,NA,NA,"BRIEF-Visa expands global network of providers to drive acceleration into IOT payments‰ÛÜ
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boeing's Insitu, Textron's AAI each win $475 million U.S. defense contract: Pentagon
","AbbVie's rheumatoid arthritis drug succeeds in trial
",NA,NA,"BRIEF-Facebook is planning to move Whatsapp off IBM's public cloud - CNBC
",NA,"BRIEF-Amgen, Allergan announce FDA advisory committee meeting to review ABP 215
",NA,NA,NA,NA,"BRIEF-Medtronic initiates U.S. launch of world's first hybrid closed loop system for type 1 diabetes‰ÛÜ
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Goldman Sachs says about $1,217 million in combined aggregate principal amount of notes validly tendered
",NA,"MOVES-Private Client Reserve of US Bank hires new senior private banker
","BRIEF-Accenture Plc to acquire Phase One
",NA,NA,"BRIEF-PeptiDream announces completion of technology transfer of Peptide Discovery Platform System to Lilly
",NA,NA,"Blackberry introduces auto software, will bundle with Qualcomm chips
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Mondel€Òz International opens new R&D; hub in Poland
",NA,"BRIEF-Amgen, Allergan announce FDA advisory committee meeting to review ABP 215
",NA,NA,"BRIEF-General Dynamics declares regular quarterly dividend of $0.84 per share
",NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-BNY Mellon appoints Bridget Engle senior as chief information officer
",NA,"Bayer cuts Covestro stake to under 45 percent after share sale
"

6082017,NA,"Deals of the day-Mergers and acquisitions
",NA,"Federal judge tosses Amazon warehouse workers' security check state-law claims
","Actelion antibiotic misses mark on one study, hits it on another
","Berkshire units settle California 'bait and switch' insurance probe
","UPDATE 3-JPMorgan operating chief to go, Dimon successor pool shrinks -Reuters
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LSE eyes more index deals after agreeing to buy Citi's Yield Book
",NA,"Verizon plans to cut 2,000 jobs at Yahoo, AOL: source
",NA,NA,NA,"BRIEF-GE Transportation completes agreement with Pakistan Railways to supply 20 locomotives‰Û‰ÛÜ
",NA,NA,NA,"BRIEF-Comcast says shareholders elected all nominees to Board at 2017 Annual Meeting
",NA,NA,NA,NA,NA,"Boeing studies pilotless planes as it ponders next jetliner
",NA,NA,"Fintech AvidXchange raises $300 million from Caisse, Mastercard: statement
",NA,NA,NA,NA,NA,NA,"BRIEF-Honeywell invests in cyber security innovation center in Asia Pacific
",NA,NA,"BRIEF-Bristol-Myers announces availability of Orencia subcutaneous administration option for patients above 2 yrs of age with moderately to severely active polyarticular JIA
",NA,NA,NA,NA,NA,NA,NA,"Goldman Sachs boost rates for savers in bid to attract deposits
",NA,NA,NA,NA,NA,NA,"UPS suspends transit of goods to and from Qatar in four Arab nations
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Chubb CEO Evan Greenberg elected chair of the US-China business council
",NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Colgate declares quarterly dividend of $0.40 per share
","ConocoPhillips says Qatar LNG project not affected by Arab tension
",NA,NA,NA,NA,"General Motors sale of Opel to PSA could be completed by end July
",NA,NA,NA,NA,"BRIEF-Anglogold Ashanti says ‰ÛBlackrock now holds 10 pct stake in the company
","MetLife General Counsel Ricardo Anzaldua to retire - memo
",NA,NA,NA,"BRIEF-Raytheon awarded contract valued up to $600 mln
",NA,NA,NA

6092017,"Apple's Cook tells MIT graduates: temper technology with humanity
",NA,NA,"BRIEF-Amazon to create more than 1,500 jobs at fulfillment center in North Haven
","Latest talc trial against J&J; starts in St. Louis
",NA,"BRIEF-JPMorgan Chase & Co reports 16.1 pct passive stake in Easterly Government Properties
","BRIEF-Blackrock says ""believe it is in long-term shareholders' best economic interests for Exxon to enhance disclosures""
","SoftBank to buy robotics businesses from Alphabet Inc
","SoftBank to buy robotics businesses from Alphabet Inc
",NA,NA,NA,NA,"BRIEF-Astellas, Pfizer announce amendment to clinical research protocol for phase 3 prosper trial of enzalutamide
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boeing wins $410 million Pentagon contract: statement
","AbbVie must pay $15 million in Depakote birth-defect trial: jury
",NA,NA,NA,NA,NA,"BRIEF-Jim Walton reports open market sale of 1.51 mln shares of Walmart's common stock, Walmart says
",NA,NA,NA,NA,NA,NA,NA,"BRIEF-Abbott sets quarterly dividend of $0.265 per share
",NA,NA,NA,NA,NA,"MOVES-BlackRock names Goldman Sachs' Brownlie as U.S. head of fixed-income ETFs
",NA,NA,NA,NA,NA,NA,"6th Circuit says UPS must comply with EEOC subpoena on medical records
",NA,"EU antitrust regulators to investigate $38 billion Qualcomm, NXP deal
",NA,NA,"F-35 jets grounded at U.S. Air Force base in Arizona: officials
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rite Aid share prices fall on report regarding Walgreens deal
",NA,NA,NA,"GM confident of India dealer settlement though half object to terms: sources
","BRIEF-TSMC orders machinery equipment from Applied Materials
",NA,NA,"BRIEF-AIG announces pricing of sale of common shares of Arch Capital Group
",NA,NA,NA,NA,NA,NA,NA,NA,NA

6122017,"Australia shares set to edge lower; NZ down
","Lurking in latest SCOTUS class action ruling: long-running question of standing
",NA,NA,"Bayer, J&J; win second U.S. trial over Xarelto bleeding risks
",NA,"BRIEF-J.P. Morgan Global Alternatives hires Brad Demong and Leander Christofides to run Global Special Situations Group
","BlackRock urges Exxon to disclose more about climate change-related risks
",NA,NA,NA,"BRIEF-Wells Fargo & Co says to launch Zelle P2P payments experience to digital customers
",NA,NA,NA,NA,"Citi snags Freepoint Commodities SVP: sources
",NA,NA,"UK consumer spending falls for first time in nearly 4 years: Visa
